"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Dec 20 05:08:19 GMT 2023","Wed Dec 20 05:09:26 GMT 2023","67248","","","","","","Add To Cart -- @1.1 ",""
"broken","Wed Dec 20 05:09:26 GMT 2023","Wed Dec 20 05:10:33 GMT 2023","67372","","","","","","Add To Cart -- @1.2 ",""
