"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 08 01:47:08 GMT 2024","Tue Oct 08 01:48:52 GMT 2024","104428","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Tue Oct 08 01:42:55 GMT 2024","Tue Oct 08 01:44:40 GMT 2024","105570","","","","","","Extracting Company Details -- @1.1 ",""
"passed","Tue Oct 08 01:44:40 GMT 2024","Tue Oct 08 01:47:08 GMT 2024","147849","","","","","","Extracting Company Details -- @1.2 ",""
