"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","243682","Extracting Company Details -- @1.1 ","","Thu May 22 01:59:21 GMT 2025","passed","Thu May 22 02:03:25 GMT 2025","","","",""
"","244917","Extracting Company Details -- @1.3 ","","Thu May 22 02:05:53 GMT 2025","passed","Thu May 22 02:09:58 GMT 2025","","","",""
"","148237","Extracting Company Details -- @1.2 ","","Thu May 22 02:03:25 GMT 2025","passed","Thu May 22 02:05:53 GMT 2025","","","",""
