"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 26 01:14:05 GMT 2024","Tue Mar 26 01:16:47 GMT 2024","162637","","","","","","Extracting Company Details -- @1.2 ",""
"passed","Tue Mar 26 01:16:47 GMT 2024","Tue Mar 26 01:18:04 GMT 2024","77036","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Tue Mar 26 01:12:48 GMT 2024","Tue Mar 26 01:14:05 GMT 2024","76373","","","","","","Extracting Company Details -- @1.1 ",""
