"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 16 01:12:25 GMT 2024","Fri Feb 16 01:13:43 GMT 2024","78066","","","","","","Extracting Company Details -- @1.1 ",""
"passed","Fri Feb 16 01:16:27 GMT 2024","Fri Feb 16 01:17:42 GMT 2024","75635","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Fri Feb 16 01:13:43 GMT 2024","Fri Feb 16 01:16:27 GMT 2024","163104","","","","","","Extracting Company Details -- @1.2 ",""
