"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","244391","Extracting Company Details -- @1.2 ","","Wed Jan 07 02:13:26 UTC 2026","passed","Wed Jan 07 02:17:30 UTC 2026","","","",""
"","242852","Extracting Company Details -- @1.1 ","","Wed Jan 07 02:09:23 UTC 2026","passed","Wed Jan 07 02:13:26 UTC 2026","","","",""
"","242666","Extracting Company Details -- @1.3 ","","Wed Jan 07 02:17:30 UTC 2026","passed","Wed Jan 07 02:21:33 UTC 2026","","","",""
