"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102517","Extracting Company Details -- @1.1 ","","Mon Nov 11 01:43:29 GMT 2024","passed","Mon Nov 11 01:45:11 GMT 2024","","","",""
"","102754","Extracting Company Details -- @1.3 ","","Mon Nov 11 01:47:41 GMT 2024","passed","Mon Nov 11 01:49:24 GMT 2024","","","",""
"","149845","Extracting Company Details -- @1.2 ","","Mon Nov 11 01:45:11 GMT 2024","passed","Mon Nov 11 01:47:41 GMT 2024","","","",""
