"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 10 01:29:08 GMT 2023","Sun Dec 10 01:31:16 GMT 2023","128570","","","","","","Google Map Search Bar -- @1.2 ",""
"passed","Sun Dec 10 01:22:25 GMT 2023","Sun Dec 10 01:24:20 GMT 2023","115234","","","","","","Extracting Company Details -- @1.1 ",""
"passed","Sun Dec 10 01:24:20 GMT 2023","Sun Dec 10 01:25:37 GMT 2023","76725","","","","","","Extracting Company Details -- @1.2 ",""
"passed","Sun Dec 10 01:27:30 GMT 2023","Sun Dec 10 01:29:08 GMT 2023","97605","","","","","","Google Map Search Bar -- @1.1 ",""
"passed","Sun Dec 10 01:25:37 GMT 2023","Sun Dec 10 01:27:30 GMT 2023","113076","","","","","","Extracting Company Details -- @1.3 ",""
