"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 23 01:44:16 GMT 2024","Wed Oct 23 01:46:41 GMT 2024","144907","","","","","","Extracting Company Details -- @1.2 ",""
"passed","Wed Oct 23 01:46:41 GMT 2024","Wed Oct 23 01:48:23 GMT 2024","102239","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Wed Oct 23 01:42:33 GMT 2024","Wed Oct 23 01:44:16 GMT 2024","103368","","","","","","Extracting Company Details -- @1.1 ",""
