"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","101870","Extracting Company Details -- @1.3 ","","Mon Dec 30 01:50:14 GMT 2024","passed","Mon Dec 30 01:51:56 GMT 2024","","","",""
"","101253","Extracting Company Details -- @1.1 ","","Mon Dec 30 01:46:08 GMT 2024","passed","Mon Dec 30 01:47:49 GMT 2024","","","",""
"","145209","Extracting Company Details -- @1.2 ","","Mon Dec 30 01:47:49 GMT 2024","passed","Mon Dec 30 01:50:14 GMT 2024","","","",""
