"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 16 01:20:17 GMT 2024","Thu May 16 01:22:51 GMT 2024","154562","","","","","","Extracting Company Details -- @1.2 ",""
"passed","Thu May 16 01:22:51 GMT 2024","Thu May 16 01:24:50 GMT 2024","119197","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Thu May 16 01:18:21 GMT 2024","Thu May 16 01:20:17 GMT 2024","115202","","","","","","Extracting Company Details -- @1.1 ",""
