"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","243284","Extracting Company Details -- @1.1 ","","Tue May 12 03:49:22 UTC 2026","passed","Tue May 12 03:53:26 UTC 2026","","","",""
"","242899","Extracting Company Details -- @1.3 ","","Tue May 12 03:57:28 UTC 2026","passed","Tue May 12 04:01:31 UTC 2026","","","",""
"","242040","Extracting Company Details -- @1.2 ","","Tue May 12 03:53:26 UTC 2026","passed","Tue May 12 03:57:28 UTC 2026","","","",""
