"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","143527","Extracting Company Details -- @1.3 ","","Sat Jun 14 02:06:37 GMT 2025","passed","Sat Jun 14 02:09:01 GMT 2025","","","",""
"","239902","Extracting Company Details -- @1.2 ","","Sat Jun 14 02:02:37 GMT 2025","passed","Sat Jun 14 02:06:37 GMT 2025","","","",""
"","243575","Extracting Company Details -- @1.1 ","","Sat Jun 14 01:58:34 GMT 2025","passed","Sat Jun 14 02:02:37 GMT 2025","","","",""
