"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 14 01:18:23 GMT 2023","Tue Nov 14 01:19:46 GMT 2023","82900","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Tue Nov 14 01:15:27 GMT 2023","Tue Nov 14 01:16:52 GMT 2023","84983","","","","","","Extracting Company Details -- @1.1 ",""
"passed","Tue Nov 14 01:21:28 GMT 2023","Tue Nov 14 01:23:43 GMT 2023","135443","","","","","","Google Map Search Bar -- @1.2 ",""
"passed","Tue Nov 14 01:16:52 GMT 2023","Tue Nov 14 01:18:23 GMT 2023","91183","","","","","","Extracting Company Details -- @1.2 ",""
"passed","Tue Nov 14 01:19:46 GMT 2023","Tue Nov 14 01:21:28 GMT 2023","102051","","","","","","Google Map Search Bar -- @1.1 ",""
