"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 23 01:18:15 GMT 2024","Thu May 23 01:20:14 GMT 2024","118481","","","","","","Extracting Company Details -- @1.1 ",""
"passed","Thu May 23 01:22:59 GMT 2024","Thu May 23 01:24:52 GMT 2024","113063","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Thu May 23 01:20:14 GMT 2024","Thu May 23 01:22:59 GMT 2024","165366","","","","","","Extracting Company Details -- @1.2 ",""
