"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","146595","Extracting Company Details -- @1.2 ","","Sun Dec 15 02:00:53 GMT 2024","passed","Sun Dec 15 02:03:20 GMT 2024","","","",""
"","100417","Extracting Company Details -- @1.1 ","","Sun Dec 15 01:59:13 GMT 2024","passed","Sun Dec 15 02:00:53 GMT 2024","","","",""
"","98180","Extracting Company Details -- @1.3 ","","Sun Dec 15 02:03:20 GMT 2024","passed","Sun Dec 15 02:04:58 GMT 2024","","","",""
