"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 09 01:19:17 GMT 2023","Sat Dec 09 01:21:11 GMT 2023","114242","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Sat Dec 09 01:23:52 GMT 2023","Sat Dec 09 01:26:01 GMT 2023","128071","","","","","","Google Map Search Bar -- @1.2 ",""
"passed","Sat Dec 09 01:21:11 GMT 2023","Sat Dec 09 01:23:52 GMT 2023","161583","","","","","","Google Map Search Bar -- @1.1 ",""
"passed","Sat Dec 09 01:18:02 GMT 2023","Sat Dec 09 01:19:17 GMT 2023","74957","","","","","","Extracting Company Details -- @1.2 ",""
"passed","Sat Dec 09 01:16:11 GMT 2023","Sat Dec 09 01:18:02 GMT 2023","111132","","","","","","Extracting Company Details -- @1.1 ",""
