"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 01 01:40:27 GMT 2024","Thu Aug 01 01:43:06 GMT 2024","158568","","","","","","Extracting Company Details -- @1.2 ",""
"passed","Thu Aug 01 01:43:06 GMT 2024","Thu Aug 01 01:45:00 GMT 2024","113934","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Thu Aug 01 01:38:33 GMT 2024","Thu Aug 01 01:40:27 GMT 2024","114453","","","","","","Extracting Company Details -- @1.1 ",""
