"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","240483","Extracting Company Details -- @1.3 ","","Sun Apr 06 02:03:15 GMT 2025","passed","Sun Apr 06 02:07:15 GMT 2025","","","",""
"","239923","Extracting Company Details -- @1.2 ","","Sun Apr 06 01:59:15 GMT 2025","passed","Sun Apr 06 02:03:15 GMT 2025","","","",""
"","142504","Extracting Company Details -- @1.1 ","","Sun Apr 06 01:56:53 GMT 2025","passed","Sun Apr 06 01:59:15 GMT 2025","","","",""
