"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 18 01:39:06 GMT 2024","Sun Aug 18 01:41:49 GMT 2024","163168","","","","","","Extracting Company Details -- @1.2 ",""
"passed","Sun Aug 18 01:41:49 GMT 2024","Sun Aug 18 01:43:45 GMT 2024","115764","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Sun Aug 18 01:37:11 GMT 2024","Sun Aug 18 01:39:06 GMT 2024","115245","","","","","","Extracting Company Details -- @1.1 ",""
