"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 12 01:25:12 GMT 2024","Fri Jul 12 01:27:59 GMT 2024","167030","","","","","","Extracting Company Details -- @1.2 ",""
"passed","Fri Jul 12 01:27:59 GMT 2024","Fri Jul 12 01:29:55 GMT 2024","116588","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Fri Jul 12 01:23:14 GMT 2024","Fri Jul 12 01:25:12 GMT 2024","117539","","","","","","Extracting Company Details -- @1.1 ",""
