"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 31 01:13:14 GMT 2024","Wed Jan 31 01:14:32 GMT 2024","77944","","","","","","Extracting Company Details -- @1.1 ",""
"passed","Wed Jan 31 01:17:19 GMT 2024","Wed Jan 31 01:18:33 GMT 2024","74515","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Wed Jan 31 01:14:32 GMT 2024","Wed Jan 31 01:17:19 GMT 2024","166566","","","","","","Extracting Company Details -- @1.2 ",""
