"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 17 01:47:06 GMT 2024","Thu Oct 17 01:48:52 GMT 2024","105495","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Thu Oct 17 01:42:51 GMT 2024","Thu Oct 17 01:44:38 GMT 2024","107407","","","","","","Extracting Company Details -- @1.1 ",""
"passed","Thu Oct 17 01:44:38 GMT 2024","Thu Oct 17 01:47:06 GMT 2024","148054","","","","","","Extracting Company Details -- @1.2 ",""
