"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Nov 08 06:44:37 GMT 2023","Wed Nov 08 06:44:41 GMT 2023","4058","","","","","","Extracting Company Details -- @1.1 ",""
"skipped","Wed Nov 08 06:44:41 GMT 2023","Wed Nov 08 06:44:41 GMT 2023","146","","","","","","Extracting Company Details -- @1.3 ",""
"skipped","Wed Nov 08 06:44:41 GMT 2023","Wed Nov 08 06:44:41 GMT 2023","143","","","","","","Extracting Company Details -- @1.2 ",""
