"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41031","Extracting Company Details -- @1.2 ","","2026-09-17","broken","2026-09-17","","","",""
"","41180","Extracting Company Details -- @1.3 ","","2026-09-17","broken","2026-09-17","","","",""
"","41196","Extracting Company Details -- @1.1 ","","2026-09-17","broken","2026-09-17","","","",""
