"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 18 01:45:05 GMT 2024","Fri Oct 18 01:47:31 GMT 2024","146570","","","","","","Extracting Company Details -- @1.2 ",""
"passed","Fri Oct 18 01:43:20 GMT 2024","Fri Oct 18 01:45:05 GMT 2024","104985","","","","","","Extracting Company Details -- @1.1 ",""
"passed","Fri Oct 18 01:47:31 GMT 2024","Fri Oct 18 01:49:16 GMT 2024","104204","","","","","","Extracting Company Details -- @1.3 ",""
