"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102793","Extracting Company Details -- @1.1 ","","Mon Nov 04 01:45:49 GMT 2024","passed","Mon Nov 04 01:47:32 GMT 2024","","","",""
"","143339","Extracting Company Details -- @1.2 ","","Mon Nov 04 01:47:32 GMT 2024","passed","Mon Nov 04 01:49:55 GMT 2024","","","",""
"","100599","Extracting Company Details -- @1.3 ","","Mon Nov 04 01:49:55 GMT 2024","passed","Mon Nov 04 01:51:36 GMT 2024","","","",""
