"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","240193","Extracting Company Details -- @1.2 ","","Sat Apr 26 01:53:55 GMT 2025","passed","Sat Apr 26 01:57:55 GMT 2025","","","",""
"","239630","Extracting Company Details -- @1.3 ","","Sat Apr 26 01:57:55 GMT 2025","passed","Sat Apr 26 02:01:55 GMT 2025","","","",""
"","147652","Extracting Company Details -- @1.1 ","","Sat Apr 26 01:51:27 GMT 2025","passed","Sat Apr 26 01:53:55 GMT 2025","","","",""
