"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jan 04 01:17:01 GMT 2024","Thu Jan 04 01:18:11 GMT 2024","69426","","","","","","Add To Cart -- @1.1 ",""
"broken","Thu Jan 04 01:18:11 GMT 2024","Thu Jan 04 01:19:18 GMT 2024","67478","","","","","","Add To Cart -- @1.2 ",""
