"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","242921","Extracting Company Details -- @1.1 ","","2026-07-11","passed","2026-07-11","","","",""
"","243055","Extracting Company Details -- @1.2 ","","2026-07-11","passed","2026-07-11","","","",""
"","243196","Extracting Company Details -- @1.3 ","","2026-07-11","passed","2026-07-11","","","",""
