"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 07 09:23:34 GMT 2023","Tue Nov 07 09:24:43 GMT 2023","68481","","","","","","Extracting Company Details -- @1.3 ",""
"broken","Tue Nov 07 09:22:37 GMT 2023","Tue Nov 07 09:23:34 GMT 2023","57558","","","","","","Extracting Company Details -- @1.2 ",""
"broken","Tue Nov 07 09:21:36 GMT 2023","Tue Nov 07 09:22:37 GMT 2023","60776","","","","","","Extracting Company Details -- @1.1 ",""
