"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 25 01:18:47 GMT 2024","Mon Mar 25 01:20:02 GMT 2024","75228","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Mon Mar 25 01:16:06 GMT 2024","Mon Mar 25 01:18:47 GMT 2024","161182","","","","","","Extracting Company Details -- @1.2 ",""
"passed","Mon Mar 25 01:14:46 GMT 2024","Mon Mar 25 01:16:06 GMT 2024","80208","","","","","","Extracting Company Details -- @1.1 ",""
