"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","241748","Extracting Company Details -- @1.3 ","","2026-06-04","passed","2026-06-04","","","",""
"","244442","Extracting Company Details -- @1.2 ","","2026-06-04","passed","2026-06-04","","","",""
"","241856","Extracting Company Details -- @1.1 ","","2026-06-04","passed","2026-06-04","","","",""
