"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","240000","Extracting Company Details -- @1.2 ","","Wed May 28 02:04:32 GMT 2025","passed","Wed May 28 02:08:32 GMT 2025","","","",""
"","240015","Extracting Company Details -- @1.1 ","","Wed May 28 02:00:32 GMT 2025","passed","Wed May 28 02:04:32 GMT 2025","","","",""
"","240364","Extracting Company Details -- @1.3 ","","Wed May 28 02:08:32 GMT 2025","passed","Wed May 28 02:12:32 GMT 2025","","","",""
