"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102462","Extracting Company Details -- @1.3 ","","Sat Dec 14 01:52:58 GMT 2024","passed","Sat Dec 14 01:54:40 GMT 2024","","","",""
"","104009","Extracting Company Details -- @1.1 ","","Sat Dec 14 01:48:46 GMT 2024","passed","Sat Dec 14 01:50:30 GMT 2024","","","",""
"","147949","Extracting Company Details -- @1.2 ","","Sat Dec 14 01:50:30 GMT 2024","passed","Sat Dec 14 01:52:58 GMT 2024","","","",""
