"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","241551","Extracting Company Details -- @1.3 ","","Tue Apr 15 02:03:43 GMT 2025","passed","Tue Apr 15 02:07:44 GMT 2025","","","",""
"","244329","Extracting Company Details -- @1.2 ","","Tue Apr 15 01:59:38 GMT 2025","passed","Tue Apr 15 02:03:43 GMT 2025","","","",""
"","245123","Extracting Company Details -- @1.1 ","","Tue Apr 15 01:55:33 GMT 2025","passed","Tue Apr 15 01:59:38 GMT 2025","","","",""
