"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 10 01:43:25 GMT 2024","Tue Sep 10 01:45:20 GMT 2024","115650","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Tue Sep 10 01:38:47 GMT 2024","Tue Sep 10 01:40:44 GMT 2024","116733","","","","","","Extracting Company Details -- @1.1 ",""
"passed","Tue Sep 10 01:40:44 GMT 2024","Tue Sep 10 01:43:25 GMT 2024","160858","","","","","","Extracting Company Details -- @1.2 ",""
