"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","240582","Extracting Company Details -- @1.3 ","","Sun May 17 04:09:47 UTC 2026","passed","Sun May 17 04:13:48 UTC 2026","","","",""
"","247270","Extracting Company Details -- @1.1 ","","Sun May 17 04:01:40 UTC 2026","passed","Sun May 17 04:05:47 UTC 2026","","","",""
"","239941","Extracting Company Details -- @1.2 ","","Sun May 17 04:05:47 UTC 2026","passed","Sun May 17 04:09:47 UTC 2026","","","",""
