"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 10 01:22:54 GMT 2024","Wed Jan 10 01:24:10 GMT 2024","75652","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Wed Jan 10 01:20:11 GMT 2024","Wed Jan 10 01:22:54 GMT 2024","163220","","","","","","Extracting Company Details -- @1.2 ",""
"passed","Wed Jan 10 01:18:52 GMT 2024","Wed Jan 10 01:20:11 GMT 2024","78673","","","","","","Extracting Company Details -- @1.1 ",""
