"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 24 01:29:54 GMT 2024","Sat Aug 24 01:31:49 GMT 2024","115087","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Sat Aug 24 01:25:12 GMT 2024","Sat Aug 24 01:27:12 GMT 2024","120413","","","","","","Extracting Company Details -- @1.1 ",""
"passed","Sat Aug 24 01:27:12 GMT 2024","Sat Aug 24 01:29:54 GMT 2024","161689","","","","","","Extracting Company Details -- @1.2 ",""
