"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 20 01:51:59 GMT 2024","Sun Oct 20 01:54:16 GMT 2024","137203","","","","","","Extracting Company Details -- @1.2 ",""
"passed","Sun Oct 20 01:54:16 GMT 2024","Sun Oct 20 01:56:00 GMT 2024","104172","","","","","","Extracting Company Details -- @1.3 ",""
"passed","Sun Oct 20 01:50:17 GMT 2024","Sun Oct 20 01:51:59 GMT 2024","101896","","","","","","Extracting Company Details -- @1.1 ",""
