"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","244538","Extracting Company Details -- @1.2 ","","2026-06-16","passed","2026-06-16","","","",""
"","243635","Extracting Company Details -- @1.3 ","","2026-06-16","passed","2026-06-16","","","",""
"","245156","Extracting Company Details -- @1.1 ","","2026-06-16","passed","2026-06-16","","","",""
