"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","146840","Extracting Company Details -- @1.2 ","","Fri Dec 20 01:45:39 GMT 2024","passed","Fri Dec 20 01:48:06 GMT 2024","","","",""
"","102894","Extracting Company Details -- @1.3 ","","Fri Dec 20 01:48:06 GMT 2024","passed","Fri Dec 20 01:49:49 GMT 2024","","","",""
"","101502","Extracting Company Details -- @1.1 ","","Fri Dec 20 01:43:57 GMT 2024","passed","Fri Dec 20 01:45:39 GMT 2024","","","",""
